inquiry_seed_count,inquiry_seed_prop,inquiry_seed_log,inquiry_narrow_count,inquiry_narrow_prop,inquiry_narrow_log,inquiry_full_count,inquiry_full_prop,inquiry_full_log,inquiry_full_nohands_count,inquiry_full_nohands_prop,inquiry_full_nohands_log,traditional_prop,progressive_prop,numwords,numpages,reading1314,math1314,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocschoolcount,povertyschool,povertyschoolcount,pocsd,povertysd,childpovertysd,students,age,state,cmo,cmoname,titlei,urban,primary,middle,high,otherlevel,level,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,approgram,teachersccd,teacherscrdc,certcount,certrate,geodistrict,numpdfs,ncessch,ethnicisolated99,ethnicisolated95,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,readlevel13,mathlevel13,readall13,mathall13,readlevel14,mathlevel14,readall14,mathall14,readlevel15,mathlevel15,readall15,mathall15,readingscore,mathscore,readpct,mathpct,read5,math5,read10,math10,read20,math20,read50,math50,cmonum,statenum,pctpdfs,teachers,lnage,lnstudents,lnteachers
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854,38,35,34,33,32,45,45,49,45,11.63227,62,27.767355,148,.10560001,.059799999,.060854379,533,2,UT,0,None,1,0,1,0,0,0,Primary,0,5,0,0,0,56,,,20,18,.89999998,4900210,0,490016001442,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,74,15,1,1,.34999999,.34,1,1,.33000001,.31999999,1,1,.44999999,.44999999,45,45,45,45,,,,,,,,,None,UT,0,20,.69314718,6.2785215,2.9957323
0,0,0,11,.00030534351,.23683894,31,.00086084806,.33033499,19,.0005274408,.28552774,.00027750028,.00047185522,36036,73,45-49,35-39,47,48,42,47,46,43,24.551971,137,35.663082,199,.10560001,.059799999,.060854379,558,2,UT,0,None,1,0,1,0,0,0,Primary,2,8,1,2,29,71,,,25.709999,25.709999,1,4900210,0,490016201438,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,0,74,15,5,5,.47,.37,1,1,.47,.47999999,1,1,.41999999,.47,42,47,42,47,,,,,,,,,None,UT,0,25.709999,.69314718,6.3243589,3.2468801
0,0,0,0,0,0,7,.00049814972,.21773072,7,.00049814972,.21773072,.00021340162,.00028455575,14058,57,30-39,45-49,30-39,30-39,40-59,20-29,40-59,21-39,13.307984,35,2.661597,7,.0748,.075300001,.071393505,263,3,UT,0,None,0,0,0,0,1,0,High,0,5,0,2,0,14,No,,6,6,1,4900030,0,490016401434,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,.040816326,50,5,10,5,.34999999,.44,10,10,.34999999,.34999999,20,10,.5,.25,40-59,20-29,,,,,,25,50,,,,None,UT,0,6,1.0986123,5.572154,1.7917595
0,0,0,0,0,0,0,0,0,0,0,0,.00039494471,.00039510074,2532,6,10-14,15-19,6-9,LE5,12,9,15-19,10-14,95.796463,433,67.920357,307,.25030002,.1035,.12473023,452,2,UT,1,None,1,0,0,0,0,1,Other,0,3,0,0,44,38,No,,20,15,.75,4900360,0,490016501439,1,1,1,1,1,24.73,1594.046,5.5700002,16.299999,.040816326,50,5,5,5,.12,.17,5,5,.07,.02,1,1,.12,.090000004,12,9,12,9,,,,,,,,,None,UT,0,20,.69314718,6.1136823,2.9957323
0,0,0,7,.0001185396,.18927805,23,.00038955981,.2892825,22,.00037261611,.28540805,.00099908561,.00022014868,59059,70,6-9,LE5,LE5,LE5,LE5,LE5,LE5,LE5,80.208336,154,94.791664,182,.25030002,.1035,.12473023,192,2,UT,0,None,1,0,0,0,1,0,High,2,31,24,6,148,19,No,,15.66,12.66,.80842912,4900360,0,490016601433,1,1,1,1,1,24.73,1594.046,5.5700002,16.299999,.040816326,50,5,5,5,.07,.02,5,5,.02,.02,5,5,.02,.02,LE5,LE5,,,2,2,,,,,,,None,UT,0,15.66,.69314718,5.2574954,2.7511096
0,0,0,0,0,0,1,.00041000411,.088872507,1,.00041000411,.088872507,.0020491802,.00040983607,2440,11,,,,,,,,,22.222221,8,0,0,.1596,.1488,.18720682,36,2,UT,0,None,0,1,1,0,0,0,Primary,0,0,0,0,0,,,,1,1,1,4900720,0,490016701447,1,1,1,1,1,18.74,3138.1421,7.1300001,13.45,.040816326,50,5,,,,,,,,,,,,,,,,,,,,,,,,,None,UT,0,1,.69314718,3.583519,0
0,0,0,0,0,0,42,.00076901948,.34480914,39,.00071405031,.33817741,.0010063123,.00020128088,54657,107,,,15-19,10-14,20-24,6-9,15-19,10-14,19.952494,84,42.042755,177,.044099998,.0623,.096157253,421,1,UT,0,None,1,0,1,0,0,0,Primary,0,0,0,0,11,55,,,17,14,.82352942,2931110,0,490016901452,1,1,1,1,1,29.35,125.0342,4.5500002,1.95,0,19,2,,,,,5,5,.17,.12,5,5,.22,.07,20-24,6-9,,,22,7,,,,,,,None,UT,0,17,0,6.0426331,2.8332133
2,.00023485205,.12139762,19,.0022355572,.33110416,25,.0029436005,.36013013,25,.0029436005,.36013013,.00023485205,.00058740599,8516,42,,,35-39,35-39,41,39,40,38,12.190476,64,30.476191,160,.093900003,.057600003,.079504326,525,1,UT,0,None,1,0,1,0,0,0,Primary,0,1,0,0,0,54,,,22.9,22.9,1,4901050,0,490017001456,1,1,1,1,1,20.780001,8.9299612,7.0500002,4.0999999,0,19,2,,,,,5,5,.37,.37,1,1,.41,.38999999,41,39,41,39,,,,,,,,,None,UT,0,22.9,0,6.2633982,3.1311369
1,.000049181133,.069873706,2,.000098367105,.11074775,24,.0011816839,.32452047,7,.00034436956,.20962735,.00034428487,.00039356522,20334,56,LE20,40-59,40-59,11-19,21-39,20-29,LT50,LE20,11.731844,21,13.407822,24,.10560001,.059799999,.060854379,179,2,UT,0,None,1,0,0,0,1,0,High,0,0,0,0,0,32,No,,6,6,1,4900210,0,490017101460,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,.11764706,35,3,20,20,.1,.5,20,10,.5,.15000001,20,10,.30000001,.25,21-39,20-29,,,,,,25,30,,,,None,UT,0,6,.69314718,5.187386,1.7917595
0,0,0,3,.00015743072,.14066719,10,.00052496191,.24332331,8,.00041992546,.22295815,.00015740596,.00031484495,19059,36,,,57,53,53,47,51,46,9.89011,54,15.934066,87,.10560001,.059799999,.060854379,546,1,UT,0,None,0,0,0,0,0,1,Other,0,1,19,0,2,63,No,,24.02,24.02,1,4900210,0,490017401453,1,1,1,1,1,35.41,1102.1281,3.73,4.6900001,.083333336,26,3,,,,,1,1,.56999999,.52999997,1,1,.52999997,.47,53,47,53,47,,,,,,,,,None,UT,0,24.02,0,6.302619,3.1788869
0,0,0,3,.00011957432,.13684788,11,.00043854403,.24530306,8,.00031890298,.21690133,.00019926669,.00051821733,25092,35,,,39,47,32,38,30,38,19.774719,158,32.165207,257,.1041,.040100001,.056634959,799,1,UT,0,None,1,0,0,0,0,1,Other,0,22,25,2,6,150,No,,35.080002,34.080002,.97149372,4900420,0,490017401472,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,.083333336,26,3,,,,,1,1,.38999999,.47,1,1,.31999999,.38,32,38,32,38,,,,,,,,,None,UT,0,35.080002,0,6.6833611,3.5576313
0,0,0,4,.00016209426,.15913558,12,.00048642076,.25362033,9,.0003647712,.2276752,.00028363048,.00044575921,24681,31,,,,,41,49,43,51,18.327402,103,24.021353,135,.0748,.075300001,.071393505,562,1,UT,0,None,,0,1,0,0,0,Primary,0,0,1,2,0,63,,,25.15,24.809999,.98648113,4900030,0,490017401490,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,.07692308,15,3,,,,,,,,,1,1,.41,.49000001,41,49,41,49,,,,,,,,,None,UT,0,25.15,0,6.331502,3.2248578
1,.000067967107,.072229266,4,.00027192387,.16771473,17,.0011564626,.30121836,12,.00081604894,.26729518,.00054373685,.00033988172,14713,33,,,31,29,39,35,34,37,14.634147,72,11.585366,57,.1041,.040100001,.056634959,492,1,UT,0,None,1,0,0,0,0,1,Other,0,12,0,0,8,94,No,,18,13,.72222221,4900420,0,490017501455,1,1,1,1,1,29.99,1396.479,4.4699998,6.3099999,.07692308,15,3,,,,,1,1,.31,.28999999,1,1,.38999999,.34999999,39,35,39,35,,,,,,,,,None,UT,0,18,0,6.1984787,2.8903718
0,0,0,0,0,0,1,.000057448153,.070985518,0,0,0,.00028722428,.00045958522,17408,77,,,20-24,10-14,15,12,22,17,25.165564,114,32.450333,147,.078500003,.058499999,.0788045,453,1,UT,0,None,0,0,0,0,1,0,High,0,89,93,6,0,81,Yes,,22,20,.90909094,4901200,0,490017601463,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,.07692308,15,3,,,,,5,5,.22,.12,1,1,.15000001,.12,15,12,15,12,,,,,,,,,None,UT,0,22,0,6.1158919,3.0910425
4,.000091654831,.15064318,12,.0002750149,.24008305,37,.00084823475,.34049368,29,.00066471071,.31836119,.00034371347,.00068775791,43642,108,,,,,15-19,20-24,15-19,20-24,15.920398,64,53.980099,217,.078500003,.058499999,.0788045,402,1,UT,0,None,,0,1,0,0,0,Primary,2,65,11,0,14,53,,,21,21,1,4901200,0,490017701468,1,1,1,1,1,25.77,284.91711,4.2800002,3.8599999,.040816326,50,7,,,,,,,,,5,5,.17,.22,15-19,20-24,,,17,22,,,,,,,None,UT,0,21,0,5.9964519,3.0445225
0,0,0,0,0,0,8,.0011366865,.24801952,6,.00085227273,.21964447,.00085166784,.00014196479,7045,39,,,,,LE10,LE10,LE20,LE20,24.358974,38,40.384617,63,.25030002,.1035,.12473023,156,1,UT,0,None,,0,0,0,1,0,High,0,19,3,6,0,38,No,,7,7,1,4900360,0,490017801477,1,1,1,1,1,24.73,1594.046,5.5700002,16.299999,.040816326,50,7,,,,,,,,,10,10,.050000001,.050000001,LE10,LE10,,,,,5,5,,,,,None,UT,0,7,0,5.0498562,1.9459101
0,0,0,9,.00043723281,.2318287,17,.0008262053,.29101959,17,.0008262053,.29101959,.0031564124,.00024280095,20593,30,,,,,37,33,31,22,9.3457947,60,23.831776,153,.11939999,.067100003,.12084694,642,1,UT,0,None,,0,0,0,0,1,Other,0,4,0,0,0,66,No,,26,23,.88461536,4901080,0,490017901476,1,1,1,1,1,14.91,8.1050196,5.48,3.01,.040816326,50,7,,,,,,,,,1,1,.37,.33000001,37,33,37,33,,,,,,,,,None,UT,0,26,0,6.4645882,3.2580965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,1,,,,,20-24,20-24,10-14,10-14,9.963768,55,34.420288,190,.11270001,.0559,.069196127,552,1,UT,0,None,,0,0,0,0,1,Other,0,0,0,0,0,78,No,,30.280001,24.02,.7932629,4900142,0,490018101473,1,1,1,1,1,40.099998,1120.318,4.2399998,8.5500002,.040816326,50,7,,,,,,,,,5,5,.22,.22,20-24,20-24,,,22,22,,,,,,,None,UT,0,30.280001,0,6.3135481,3.4104874
1,.000072280447,.072695367,2,.00014457134,.1152203,6,.00043383948,.20408943,4,.00028918451,.16879725,.00021685702,.00057845266,13835,90,,,,,30-39,30-39,40-49,20-29,7.1691175,39,7.5367646,41,.0748,.075300001,.071393505,544,1,UT,0,None,,0,0,0,0,1,Other,0,0,0,0,0,35,No,,18.299999,17.299999,.94535518,4900030,0,490018201467,1,1,1,1,1,39.919998,492.23141,4.6799998,6.2800002,.040816326,50,7,,,,,,,,,10,10,.34999999,.34999999,30-39,30-39,,,,,35,35,,,,,None,UT,0,18.299999,0,6.2989492,2.9069011
0,0,0,3,.00020983424,.14489157,7,.00048971595,.21734214,7,.00048971595,.21734214,.00027972029,.00020980489,14300,66,,,,,23,40-44,41,62,0,0,67.333336,202,.25030002,.1035,.12473023,300,1,UT,0,None,,0,0,0,1,0,High,0,19,4,0,0,15,No,,14.62,12.19,.83378935,4900360,0,490018301475,0,0,0,0,0,24.73,1594.046,5.5700002,16.299999,.040816326,50,7,,,,,,,,,1,5,.23,.41999999,23,40-44,23,,,42,,,,,,,None,UT,0,14.62,0,5.7037826,2.6823905
1,.0011415525,.10230402,2,.0022857143,.16217537,2,.0022857143,.16217537,2,.0022857143,.16217537,0,.0011428571,876,1,80-89,90-94,GE80,60-69,GE90,70-79,GE90,45-49,21.100918,23,21.100918,23,.29729998,.1242,.21001448,109,17,VA,0,None,0,1,0,0,1,0,High,0,11,6,4,0,42,No,11.63,16.35,16.35,1,5100780,0,510009000030,1,1,1,1,1,50.040001,4447.7598,3.8699999,12.15,.13333334,31,2,10,5,.85000002,.92000002,20,10,.89999998,.64999998,10,10,.94999999,.75,GE90,70-79,,,,,95,75,,,,,None,VA,0,11.63,2.8332133,4.6913481,2.453588
1,.0011037528,.10179809,2,.0022099447,.16137232,2,.0022099447,.16137232,2,.0022099447,.16137232,0,.0011049723,906,1,50-59,LE10,50-59,11-19,50-59,20-29,50-59,11-19,27.083334,13,41.666668,20,.29729998,.1242,.21001448,48,7,VA,0,None,0,1,0,1,0,0,Middle,0,13,9,2,2,27,,5.6999998,6.6399999,6.6399999,1,5100780,0,510009002796,1,1,1,1,1,50.040001,4447.7598,3.8699999,12.15,.13333334,31,2,10,10,.55000001,.050000001,10,10,.55000001,.15000001,10,10,.55000001,.25,50-59,20-29,,,,,55,25,,,,,None,VA,0,5.6999998,1.9459101,3.871201,1.7404661
0,0,0,0,0,0,2,.0015479876,.15335295,1,.00077339518,.096744485,0,0,1294,1,,,70-79,60-69,80-89,80-89,85-89,75-79,25.892857,29,,,.32659999,.026400002,.03150652,112,1,VA,0,None,0,0,1,0,0,0,Primary,0,3,1,0,6,,,5,8.5,8.5,1,5102250,0,510225002970,1,1,1,1,1,58.84,702.99127,3.9200001,23.379999,.07692308,14,2,,,,,10,10,.75,.64999998,10,10,.85000002,.85000002,80-89,80-89,,,,,85,85,,,,,None,VA,0,5,0,4.7184987,1.6094379
1,.000073681105,.072841987,2,.00014737308,.11545271,5,.000368487,.18829818,3,.00022105961,.14568511,.00036837839,.00073697401,13573,33,65-69,55-59,60-64,55-59,70-74,65-69,75-79,70-74,74.782608,258,,,.55809999,.1943,.39168563,345,5,VA,0,None,0,1,1,0,0,0,Primary,0,29,0,6,0,42,,20,17,17,1,5103240,0,510324002807,1,1,1,1,1,36.689999,3624.6521,9.0900002,6.5,.07692308,14,2,5,5,.67000002,.56999999,5,5,.62,.56999999,5,5,.72000003,.67000002,70-74,65-69,,,72,67,,,,,,,None,VA,0,20,1.6094379,5.8435445,2.9957323
0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,1,PS,PS,PS,PS,PS,PS,PS,PS,89.655174,26,,,.55809999,.1943,.39168563,29,2,VA,0,None,0,1,0,0,1,0,High,0,7,0,0,0,27,No,3,9,9,1,5103240,0,510324002966,1,1,1,1,1,36.689999,3624.6521,9.0900002,6.5,0,25,1,,,,,,,,,,,,,PS,PS,,,,,,,,,,,None,VA,0,3,.69314718,3.3672957,1.0986123
0,0,0,0,0,0,0,0,0,0,0,0,.00016404199,0,12192,26,,80-84,,82,GE95,94,GE95,81,76.595741,216,49.290779,139,.32359999,.0638,.10640409,282,2,VA,0,None,0,1,0,0,1,0,High,0,20,6,8,0,17,Yes,16.889999,26.299999,23.9,.90874523,5103840,0,510384002957,1,1,1,1,1,34.240002,1806.0389,5.7600002,9.0600004,0,13,2,,5,,.81999999,,1,,.81999999,5,1,.97000003,.94,GE95,94,,94,97,,,,,,,,None,VA,0,16.889999,.69314718,5.6419072,2.8267217
0,0,0,4,.000072347124,.14737998,15,.00027133606,.25389534,14,.00025324241,.24798493,.00092237577,.00025323324,55293,8,GE80,70-79,GE80,70-79,GE80,70-79,GE50,GE90,13.157895,10,18.421053,14,.2308,.048600003,.057510257,76,14,VA,0,None,0,0,0,0,1,0,High,0,3,0,2,0,,Yes,8.2600002,8.75,8.75,1,5104150,1,510415002330,1,1,1,1,1,43.220001,638.66083,6.0700002,8.0799999,0,13,2,20,10,.89999998,.75,20,10,.89999998,.75,20,10,.89999998,.75,GE80,70-79,,,,,,75,90,,,,None,VA,.125,8.2600002,2.6390574,4.3307333,2.1114247
0,0,0,0,0,0,3,.00054171181,.16083442,3,.00054171181,.16083442,.0005414185,.00018050542,5541,22,,,LT50,LE20,,,,,96.226418,102,44.339622,47,.30899999,.068700001,.10029512,106,1,WA,0,None,,1,1,0,0,0,Primary,,,,,,,,8,,,,5307710,0,530033103478,1,1,1,1,1,60.34,7841.6748,5.1500001,18.059999,.010989011,94,2,,,,,50,20,.25,.1,,,,,,,,,,,,,,,,,None,WA,0,8,0,4.6634393,2.0794415
1,.000091802074,.074565023,2,.000183621,.11818393,9,.00082659809,.24771188,9,.00082659809,.24771188,.00027540623,.000183621,10894,14,,,,,,,45-49,45-49,58.823528,80,0,0,.39950001,.091200002,.12750649,136,1,WA,0,None,,1,0,1,0,0,Middle,,,,,,,,,,,,5303960,0,530033203536,1,1,1,1,1,28.709999,2536.5481,6.0599999,23.809999,.035714287,60,2,,,,,,,,,,,,,,,,,,,,,,,,,None,WA,0,,0,4.9126549,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1,,,,,,,,,79.611649,82,65.048546,67,.3391,.12729999,.19534694,103,1,WA,0,Summit Public Schools,,1,0,0,1,0,High,,,,,,,,,,,,5308700,0,530033303541,1,1,1,1,1,27.6,4176.731,7.8400002,12.92,.035714287,60,2,,,,,,,,,,,,,,,,,,,,,,,,,Summit Public Schools,WA,0,,0,4.6347289,
0,0,0,9,.0001532254,.20969145,18,.00030649253,.26814702,18,.00030649253,.26814702,.0002042727,.00064723816,58746,78,,,,,,,,,77.477478,86,48.648647,54,.30899999,.068700001,.10029512,111,1,WA,0,Summit Public Schools,,1,0,0,1,0,High,,,,,,,,,,,,5307710,0,530033403510,1,1,1,1,1,60.34,7841.6748,5.1500001,18.059999,0,91,1,,,,,,,,,,,,,,,,,,,,,,,,,Summit Public Schools,WA,0,,0,4.7095304,
2,.00023615539,.1214719,4,.00047242234,.17795777,8,.00094495632,.24295333,8,.00094495632,.24295333,.0003542749,.00011806376,8471,14,,,,,,,58,62,92.771088,154,81.325302,135,.41769999,.1239,.18958187,166,1,WA,0,None,,0,0,1,0,0,Middle,,,,,,,,,,,,5303540,0,530033503533,1,1,1,1,1,23.75,4210.7939,6.2600002,26.610001,0,19,1,,,,,,,,,,,,,,,,,,,,,,,,,None,WA,0,,0,5.1119876,
0,0,0,2,.00016246954,.1166482,4,.00032499188,.17088948,4,.00032499188,.17088948,.00040610787,.00032491269,12312,49,,,,,,,,,83.333336,70,60.714287,51,.3391,.12729999,.19534694,84,1,WA,0,None,,1,1,0,0,0,Primary,,,,,,,,,,,,5308700,0,530033603508,1,1,1,1,1,27.6,4176.731,7.8400002,12.92,.034188036,118,2,,,,,,,,,,,,,,,,,,,,,,,,,None,WA,0,,0,4.4308167,
1,.000021380771,.06446071,2,.000042762455,.10216801,10,.00021383513,.22300006,9,.00019244751,.21413596,.00027795596,.00044907298,46772,71,,,,,,,29,19,78.571426,165,35.238094,74,.3391,.12729999,.19534694,210,1,WA,0,Green Dot Public Schools,,1,0,1,0,0,Middle,,,,,,,,,,,,5308700,0,530033803553,1,1,1,1,1,27.6,4176.731,7.8400002,12.92,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,Green Dot Public Schools,WA,0,,0,5.3471074,
2,.00082000822,.14085959,2,.00082000822,.14085959,12,.0049403044,.32904068,6,.0024640658,.24954918,.0012295082,.00041000411,2440,12,,,,,PS,PS,56,42,24.675325,38,59.090908,91,.1373,.1305,.17309928,154,1,WA,0,None,,1,0,0,0,1,Other,,,,,,,,,,,,5308250,0,530033903495,1,1,1,1,1,29.280001,2695.033,7.4899998,6.7600002,.071665287,72,3,,,,,,,,,,,,,PS,PS,,,,,,,,,,,None,WA,0,,0,5.0369525,
0,0,0,0,0,0,0,0,0,0,0,0,.000088962697,.000088970613,33722,120,40-49,60-69,40-49,60-69,30-39,70-79,40-49,50-59,3.4482758,2,25.862068,15,.0218,.089700006,.14848883,58,11,WI,0,None,1,0,1,0,0,0,Primary,0,0,0,0,0,,,,5.1500001,5.1500001,1,5500016,0,550001603359,1,1,1,1,1,12.99,23.9389,3.6500001,.73000002,.071665287,72,3,10,10,.44999999,.64999998,10,10,.44999999,.64999998,10,10,.34999999,.75,30-39,70-79,,,,,35,75,,,,,None,WI,0,5.1500001,2.3978953,4.0604429,1.6389967
0,0,0,0,0,0,3,.000092287817,.13343596,3,.000092287817,.13343596,.00021533824,.00030771125,32508,72,55-59,45-49,65-69,50-54,50-54,40-44,55-59,45-49,35.627529,88,25.506073,63,.5399,.24129999,.33805165,247,16,WI,0,None,1,1,1,0,0,0,Primary,0,0,0,0,0,8,,,13,13,1,5509600,0,550003902153,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.071665287,72,3,5,5,.56999999,.44,5,5,.67000002,.51999998,5,5,.51999998,.41999999,50-54,40-44,,,52,42,,,,,,,None,WI,0,13,2.7725887,5.5093884,2.5649493
0,0,0,3,.00025687131,.14802064,11,.00094234559,.26533878,10,.00085660443,.25604534,.00017120356,.000085609106,11682,46,11,33,28,31,19,27,21,20,100,440,99.318184,437,.5399,.24129999,.33805165,440,16,WI,0,None,1,1,1,0,0,0,Primary,0,45,0,0,0,35,,,26,26,1,5509600,0,550004102171,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.023809524,43,1,1,1,.11,.33000001,1,1,.28,.31,1,1,.19,.27000001,19,27,19,27,,,,,,,,,None,WI,0,26,2.7725887,6.0867748,3.2580965
1,.00008309789,.07377445,3,.00024933511,.14755151,6,.0004987946,.20712022,5,.00041562761,.19071093,.00008309789,.00033247445,12034,68,10,20,18,13,6,10,9,14,99.616119,1038,93.857964,978,.5399,.24129999,.33805165,1042,16,WI,0,None,1,1,0,0,0,1,Other,6,395,214,0,0,116,Yes,,65,65,1,5509600,0,550004202234,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.048915919,72,2,1,1,.1,.2,1,1,.18000001,.13,1,1,.059999999,.1,6,10,6,10,,,,,,,,,None,WI,0,65,2.7725887,6.9488974,4.1743875
0,0,0,0,0,0,0,0,0,0,0,0,0,.0019595036,1531,5,,,,,,,,,94.84536,92,100,97,.5399,.24129999,.33805165,97,15,WI,0,None,1,1,1,0,0,0,Primary,0,25,0,0,0,49,,,6,6,1,5509600,0,550004302497,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.048915919,72,2,,,,,,,,,,,,,,,,,,,,,,,,,None,WI,0,6,2.7080503,4.5747108,1.7917595
1,.000029270577,.06640023,4,.00011709259,.15417784,34,.00099610351,.34061518,23,.00067361764,.30445963,.00064395269,.00049783295,34164,68,16,20,34,16,20,16,20,15,84.044945,374,69.887642,311,.25839999,.1185,.2214731,445,13,WI,0,None,1,1,1,0,0,0,Primary,0,183,0,0,50,58,,,33,30,.90909094,5512360,0,550004502575,1,1,1,1,1,23.6,1379.434,8.5799999,6.0900002,0,3,1,1,1,.16,.2,1,1,.34,.16,1,1,.2,.16,20,16,20,16,,,,,,,,,None,WI,0,33,2.5649493,6.0980744,3.4965076
0,0,0,4,.00024606299,.16598617,4,.00024606299,.16598617,4,.00024606299,.16598617,.00030750307,.00030755982,16260,108,10-14,10-14,20-24,6-9,10-14,LE5,6-9,6-9,100,283,89.752647,254,.5399,.24129999,.33805165,283,13,WI,0,None,1,1,1,0,0,0,Primary,0,58,0,0,0,23,,,12.54,12.54,1,5509600,0,550004702536,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,5,5,.12,.12,5,5,.22,.07,5,5,.12,.02,10-14,LE5,,,12,2,,,,,,,None,WI,0,12.54,2.5649493,5.6454468,2.5289235
0,0,0,0,0,0,0,0,0,0,0,0,.00013230139,.00026465527,30234,52,36,54,55,35,51,39,,,99.40358,500,68.787277,346,.5399,.24129999,.33805165,503,13,WI,0,None,1,1,1,0,0,0,Primary,0,136,0,0,0,53,,,31.5,31.5,1,5509600,0,550004802537,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,1,1,.36000001,.54000002,1,1,.55000001,.34999999,1,1,.50999999,.38999999,51,39,51,39,,,,,,,,,None,WI,0,31.5,2.5649493,6.2205901,3.4499876
0,0,0,0,0,0,0,0,0,0,0,0,.000056365021,.000028183304,35483,118,PS,PS,PS,PS,PS,PS,PS,PS,,0,,,.0286,.10550001,.17490494,0,6,WI,0,None,1,0,0,0,1,0,High,0,0,0,0,0,,Yes,,2,1,.5,5500058,0,550005802780,0,0,0,0,0,17.26,9.1681776,3.96,1.92,.050404873,184,44,,,,,,,,,,,,,PS,PS,,,,,,,,,,,None,WI,0,2,1.7917595,,.69314718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1,28,53,55,41,36,36,39,38,98.157455,1172,76.800667,917,.5399,.24129999,.33805165,1194,6,WI,0,None,1,1,1,0,0,0,Primary,0,40,0,0,274,98,,,66.5,63.5,.95488721,5509600,0,550005900772,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,1,1,.28,.52999997,1,1,.55000001,.41,1,1,.36000001,.36000001,36,36,36,36,,,,,,,,,None,WI,0,66.5,1.7917595,7.0850644,4.1972017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,21-39,21-39,40-59,20-29,LE20,LE20,21-39,LE20,25.396826,16,20.63492,13,.016900001,.0704,.1619965,63,4,WI,0,None,0,0,0,0,0,1,Other,0,0,0,0,0,,No,,2.5,2.5,1,5500061,0,550006102897,1,1,1,1,1,18.26,,5.3000002,1.98,.050404873,184,44,20,20,.30000001,.30000001,20,10,.5,.25,20,20,.1,.1,LE20,LE20,,,,,,,10,10,,,None,WI,0,2.5,1.3862944,4.1431346,.91629076
0,0,0,1,.000086505192,.074091338,6,.00051925576,.20801032,6,.00051925576,.20801032,.00034599082,.00043263822,11561,28,11,20,13,10,8,5,19,13,99.473686,567,92.807014,529,.5399,.24129999,.33805165,570,4,WI,0,National Heritage Academies,1,1,1,0,0,0,Primary,0,401,0,0,9,66,,,33,32,.969697,5509600,0,550006502894,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,1,1,.11,.2,1,1,.13,.1,1,1,.079999998,.050000001,8,5,8,5,,,,,,,,,National Heritage Academies,WI,0,33,1.3862944,6.3456364,3.4965076
0,0,0,0,0,0,16,.00050660165,.27346632,14,.00044324837,.26138377,.00022155404,.00031657593,31595,77,LE5,LE5,11-19,LE10,LE10,LE10,6-9,6-9,98.322151,293,97.98658,292,.5399,.24129999,.33805165,298,4,WI,0,None,1,1,0,0,1,0,High,15,38,9,0,2,44,Yes,,20,18,.89999998,5509600,0,550006602865,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,5,5,.02,.02,10,10,.15000001,.050000001,10,10,.050000001,.050000001,LE10,LE10,,,,,5,5,,,,,None,WI,0,20,1.3862944,5.6970935,2.9957323
0,0,0,1,.000046659203,.069504879,1,.000046659203,.069504879,1,.000046659203,.069504879,.000466592,.00046672267,21433,52,6-9,10-14,15-19,20-24,6-9,LE5,9,6,99.41349,339,99.120232,338,.5399,.24129999,.33805165,341,4,WI,0,None,1,1,1,0,0,0,Primary,0,116,21,0,31,44,,,22,22,1,5509600,0,550006702898,1,1,1,1,1,23.52,6235.4609,10.31,9.7399998,.050404873,184,44,5,5,.07,.12,5,5,.17,.22,5,5,.07,.02,6-9,LE5,,,7,2,,,,,,,None,WI,0,22,1.3862944,5.8318825,3.0910425
